 gid |  osm_id   | tag_id |         length         |      length_m      |                name                | source | target | source_osm | target_osm |          cost          |      reverse_cost      |       cost_s        |   reverse_cost_s    | rule | one_way | oneway  |     x1     |     y1     |     x2     |     y2     | maxspeed_forward | maxspeed_backward | priority |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          the_geom                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
 606 | 721063514 |    105 |    0.03319387990162437 |  3605.723503561011 |                                    |    488 |    631 | 6765279184 | 8998572706 |    0.03319387990162437 |    0.03319387990162437 |  259.61209225639277 |  259.61209225639277 |      |       0 | UNKNOWN | 89.0710196 |  22.298455 | 89.0586907 | 22.2719827 |               50 |                50 |        0 | 0102000020E61000001D00000000D8CA958B445640E353008C674C3640E39645178A445640D1E80E62674C3640506D156987445640D1E80E62674C3640FDA5A03685445640DDAA35DE674C36401D3EE9448244564012EC095C684C364051E9712978445640A0B426CC6A4C3640320395F16F445640742909E46D4C36405089905F644456400D6C9560714C36401FE2D5285A445640271C30FE6C4C3640B500C8644C445640A417B5FB554C364093A3A5973D4456403BBA5BA32F4C36401818C3E62D44564005B4BE92F54B3640F8FD9B17274456404E85D3DDD04B364013584AE020445640DA8530C8A74B36402C78769E1D445640D8DFC8F2644B3640F220E28B1B44564020A8644A354B364003CBB6781D44564031282E22E54A3640159B45DE284456404EF80038514A3640892C2D7E2E445640952C27A1F449364070294245304456403BCE2335A3493640B790ECB63044564083024A9E4649364036D2AD322E4456400800338408493640692F47342644564082C1DABD814836402085A1C41D4456407B1BF6D61B483640FDEDFCEC1144564097B503649E473640D46B6924F84356404D66BCADF4463640767D303AEA435640C9CDCBBCB04636407590D783C94356406E9FFAACD74536401445A396C1435640E99381A8A0453640
 607 | 721082266 |    105 |    0.00862791964224023 |  921.5296964850723 |                                    |    549 |    632 | 6765627534 | 9007473372 |    0.00862791964224023 |    0.00862791964224023 |    66.3501381469252 |    66.3501381469252 |      |       0 | UNKNOWN | 89.0616882 | 22.3264996 | 89.0660446 | 22.3213429 |               50 |                50 |        0 | 0102000020E61000001B000000256310B3F24356403628507A95533640618A7269FC435640718280C6965336404C91D7DE02445640D8F73CDA9353364019B03FE40844564015EE4BEC905336403923EFC110445640CBC4083C8B533640E2ADF36F174456407AF2FADD855336407B60110D1C4456403B8BDEA980533640A1269FC3214456400A82C7B777533640EC0D637726445640A4C74A276D5336408ABC9B5D2D445640952309675C5336401DCC26C0304456409A5BC6F253533640B50B170335445640BD5C7AEA475336407918A42A3744564081913C7C3E5336404DA48F543A4456400152F6F12B53364022A3A8D83D445640A884718115533640DAED0E843F445640A8AF42250953364091C547D5404456402C7DE882FA523640DF03CF1841445640F65A75C2F05236402CB583B6414456401A5C29BAE45236401470198142445640DB1FDE29D3523640DF76FC724144564012E22593AE5236400F74FE37404456403120200489523640B043EB973E44564053DB977D68523640DAF346F73D445640CCE6165F59523640AB4434153D445640851D6BEB4C5236407720A11C3B44564088ED934847523640F44421133A445640434D3E8743523640
 608 | 721056245 |    102 |  9.131976784476313e-05 |   9.53770371349186 |                                    |    490 |    633 | 6765406284 | 9014149948 |  9.131976784476313e-05 |  9.131976784476313e-05 |  0.6867146673714138 |  0.6867146673714138 |      |       0 | UNKNOWN | 89.0772209 | 22.2907121 |  89.077138 | 22.2907504 |               50 |                50 |        0 | 0102000020E6100000020000005504EE2FF14456402E0DB21B6C4A3640D9D138D4EF445640864C439E6E4A3640
 609 | 759672095 |    102 |  0.0002496630729681271 |  25.91849519928956 |                                    |    574 |    573 | 6765771786 | 6765771785 |  0.0002496630729681271 |  0.0002496630729681271 |  1.8661316543488482 |  1.8661316543488482 |      |       0 | UNKNOWN |    89.1174 | 22.3604287 | 89.1171634 | 22.3605084 |               50 |                50 |        0 | 0102000020E6100000020000003A234A7B83475640300A270E455C364071D2EA9A7F475640ECEE4B474A5C3640
 610 | 759630562 |    101 |   0.014518117332752158 | 1533.8125896023948 |                                    |    107 |    100 | 6126882148 | 6126881992 |   0.014518117332752158 |   0.014518117332752158 |  110.43450645137243 |  110.43450645137243 |      |       0 | UNKNOWN |  89.313738 | 22.3592045 | 89.3241477 | 22.3527153 |               50 |                50 |        0 | 0102000020E610000009000000CC608C481454564077137CD3F45B3640CE05E4011B54564002BA2F67B65B36403912C3691C5456403BC780ECF55A3640F6A6D8872B54564001C864CCB85A3640FB3E1C24445456407FF1B160875A36405393E00D6954564084544090725A36408E3EE603825456402CF8C841645A364007681140A0545640FA0D130D525A3640B6A4FED5BE545640804CC68C4B5A3640
 611 | 759630562 |    101 |     0.0413806684879941 | 4416.1172582418285 |                                    |    122 |    107 | 6126882433 | 6126882148 |     0.0413806684879941 |     0.0413806684879941 |  317.96044259341164 |  317.96044259341164 |      |       0 | UNKNOWN | 89.2888847 | 22.3786879 |  89.313738 | 22.3592045 |               50 |                50 |        0 | 0102000020E61000002C00000025B440167D52564013E4B1B0F1603640102ED3E58352564027F0F384CA603640EE2422FC8B5256407EE5417A8A6036400B804CC68C52564084BE4FB05A60364031DEA0078852564076DF313CF65F36404FACF82B895256402D9CFFB2D65F364071766B998C52564081F0FCFDBD5F3640597F958D9852564072DC291DAC5F36404A4C06369D525640B3DF2417AD5F364076285481A452564061270692C15F364050B05AF4A95256402D9CFFB2D65F36402E347CB0B15256401A4BFD61F05F3640F4FF05DDB95256408B9CCFCA07603640AC9800B2C65256403FB84C970F60364042F45ABFCF525640C6F6FF1609603640D4C6C7DDD652564035DC3642F55F3640C07D78F1D95256408BCC1253D85F3640866E9B4ED752564059E7CE02A35F3640992A1895D45256404F3BFC35595F3640F07A7AB6D852564034AF343A315F3640CA8F53CFDD525640E73345251A5F36400E0A945EE55256402AFEEF880A5F3640F1304855EE52564056197C50065F36404D7DC5BFF452564011DEC3CA0D5F36402CC2A8FF0753564088FEBFA03B5F3640196E652E15535640F94F9209535F3640101258EF2653564034AAC255545F3640715AF0A22F535640DC4D4B07465F3640C81D801E345356405CBDD419295F3640CC199B6736535640D6AE6422005F36405442661D44535640B1715875B15E3640291CE670525356400C9AF1118C5E3640428A4B9F6753564023F8DF4A765E36405B1D4AFE71535640E490C316715E36404C384FD08153564029CC7B9C695E3640DEA6E4419F535640A7C585A8675E36401952EA37B8535640140FDE0D585E36407F710404CE535640C92FCDBE3C5E3640F82702E6EB53564058E36C3A025E3640FE66BD73035456407BA8C87C9B5D3640085FF305085456406720E05A375D3640C953FB19035456407D6D4782BA5C364072DEFFC709545640CC780030435C3640CC608C481454564077137CD3F45B3640
 612 | 908102930 |    101 |  0.0021248708491153866 | 234.93722555567854 | Kholpetua River                    |     72 |    235 | 5364889777 | 6640060675 |  0.0021248708491153866 |  0.0021248708491153866 |  16.915480240008854 |  16.915480240008854 |      |       0 | UNKNOWN | 89.2646047 | 22.2855877 | 89.2645597 | 22.2834874 |               50 |                50 |        0 | 0102000020E6100000040000008C378D48EF505640CEA387461C493640730690EBF050564002FB438E084936408BBE277BF0505640E514D33BCB483640BCD5CE8BEE505640FCD357A192483640
 613 | 908102930 |    101 |   0.036077490851276615 |  3897.939705451445 | Kholpetua River                    |    235 |    252 | 6640060675 | 6643368714 |   0.036077490851276615 |   0.036077490851276615 |  280.65165879250407 |  280.65165879250407 |      |       0 | UNKNOWN | 89.2645597 | 22.2834874 | 89.2472058 | 22.2554049 |               50 |                50 |        0 | 0102000020E610000011000000BCD5CE8BEE505640FCD357A1924836403D320C0EE5505640B41C8DE843483640819DF6EFD550564051EFF329114836404AC5104AA95056401A941FA79E4736400AF5F411785056401A868F882947364073AFDD874D5056400283A44FAB463640C4E51D4C2F505640279133034B463640D62A0B700B5056400E38A682E5453640A6040EB2F64F564055AB0A687D45364053EF0456E94F56402F2BB92F0C45364036D31808DD4F5640CB434BC39544364058699C97D44F56406A1327F73B4436404D3D1C6ED14F56401CCEFC6A0E4436408350DEC7D14F5640FE11E1BABD433640574FF74BD54F56400F176F1A91423640ED5CBD2FD34F564015BD9D8E114236406B984638D24F5640F7BC2C3762413640
 614 | 908102929 |    105 |   0.004361219353566281 |   449.643271109892 |                                    |    310 |    258 | 8345138291 | 6735157113 |   0.004361219353566281 |   0.004361219353566281 |   32.37431551991222 |   32.37431551991222 |      |       0 | UNKNOWN | 89.2866625 | 22.2559592 |  89.291017 | 22.2557172 |               50 |                50 |        0 | 0102000020E610000002000000569FABAD585256403E1CC98A864136401F65C405A05256405206B3AE76413640
 615 | 915826212 |    105 |   0.002702233627114083 |  290.0039444271026 |                                    |    270 |    269 | 6741914985 | 6741914973 |   0.002702233627114083 |   0.002702233627114083 |  20.880283998751388 |  20.880283998751388 |      |       0 | UNKNOWN | 89.2991535 | 22.2398712 | 89.2976756 | 22.2379943 |               50 |                50 |        0 | 0102000020E61000000D000000F9BEB854255356409540EF32683D36408692C9A91D535640A12DE7525C3D36401101E209185356406CCF2C09503D36403C10FEEA1653564097A201614C3D36401F5C4B1215535640B1C22D1F493D3640271422E010535640E6E61BD13D3D3640579EF64A0F5356405CC64D0D343D3640CF786C150E535640DBA2714D263D36405990C1E50C5356407EA99F37153D36401D8F19A80C5356403728AB33083D36409AF27C610D5356407A62E7B7F93C36409404977D0D5356400C63C1B3F33C36404DB4F51D0D5356406922C731ED3C3640
 616 | 759630563 |    101 |  0.0009142352373151389 |  95.12355357643625 |                                    |    303 |    302 | 7096044081 | 7096044077 |  0.0009142352373151389 |  0.0009142352373151389 |    6.84889585750341 |    6.84889585750341 |      |       0 | UNKNOWN | 89.2730972 | 22.4024587 | 89.2722477 | 22.4021807 |               50 |                50 |        0 | 0102000020E61000000500000044A8AD6C7A5156409D7D8A88076736400510E3DA75515640665B17C8FD663640E3D24213725156401689096AF8663640B52C04DE6E515640578C0464F966364051FA9D816C51564017957950F5663640
 618 | 902566133 |    102 |   0.007513751351910204 |  804.2748349856581 |                                    |    350 |    350 | 6751737540 | 6751737540 |   0.007513751351910204 |   0.007513751351910204 |   57.90778811896738 |   57.90778811896738 |      |       0 | UNKNOWN | 89.1736165 | 22.2465634 | 89.1736165 | 22.2465634 |               50 |                50 |        0 | 0102000020E610000025000000F16261881C4B5640FC636BC71E3F3640153CE0151C4B5640F98AC976193F36405698631E1E4B5640CE2A7D32103F364037001B10214B564068E091C2063F36401768D201244B5640D2FD9C82FC3E36409F286442274B5640BDB09014EC3E3640A3247F8B294B5640762F9C10DF3E364060F8D2252D4B56404DDBBFB2D23E3640823573ED304B564018C5BCD8C53E3640D46F157A334B5640AFDEF2A2C03E36405B4A4C06364B5640A00FE03EBC3E36401891CDFA394B5640FCCEE5BCB53E3640354580D33B4B5640A24621C9AC3E36402E65CF543E4B5640D74D29AF953E36400264E8D8414B56401EC022BF7E3E3640EF343E38444B5640CAE02879753E364059B44AFA454B56407DF0355F803E36402593533B434B56400D7217618A3E36406286C613414B56403C2707FD963E36403F575BB13F4B56402478E860A23E36407542435A3E4B56400C811255AE3E3640761A69A93C4B5640063DE5E2B93E36402A5B7FA6394B5640CDAFE600C13E364084DACAA6374B5640B94CF2C8C43E3640555C6622364B56401821E120C63E36407A4F8AFB344B5640531FED24C73E364063E87D88324B56405C8DEC4ACB3E36406A7DDB5D314B56407866DD9ACF3E3640B91226312D4B56405359B9BCDE3E36408BDF14562A4B56408F6CAE9AE73E36402D3CD45B284B5640D841CAF4F03E364051EADCFE264B5640FD88BA6AF93E364058B0E831254B5640D46EAAA4043F3640EEBDAE15234B5640294EA4EA0D3F3640F59D5F94204B5640347568A2193F36400F48C2BE1D4B5640BAE46EC61F3F3640F16261881C4B5640FC636BC71E3F3640
 619 | 759672090 |    105 |   0.002117607754993916 |  230.8675959137048 |                                    |    455 |    454 | 7096449177 | 7096449119 |   0.002117607754993916 |   0.002117607754993916 |  16.622466905786744 |  16.622466905786744 |      |       0 | UNKNOWN | 89.1366237 | 22.3543426 | 89.1371611 | 22.3541836 |               50 |                50 |        0 | 0102000020E61000000A000000F2D65471BE48564061945632B65A36402CCC8CC8C1485640CA75AE83DE5A3640BFF5BC76C4485640206118B0E45A3640C47EAA65C64856404D5D43BAE95A36406FD39FFDC8485640BDF84784EB5A36406484A6DBC8485640D537D5FFDE5A364088180A33C8485640298CD24AC65A3640A0D0A1C2C7485640BE288B0CBC5A3640F977C773C7485640BCB77DEAB35A364023B2593FC748564090C7C2C6AB5A3640
 620 | 759672095 |    102 |   0.001901742007046637 | 205.26771588204653 |                                    |    573 |    540 | 6765771785 | 6765613787 |   0.001901742007046637 |   0.001901742007046637 |   14.77927554350735 |   14.77927554350735 |      |       0 | UNKNOWN | 89.1171634 | 22.3605084 | 89.1168472 | 22.3619259 |               50 |                50 |        0 | 0102000020E61000000900000071D2EA9A7F475640ECEE4B474A5C3640A591859E83475640358529255F5C364027C929F0844756400ADBAA7F6B5C364027C929F0844756400AB0D9DB775C3640C2D20A1D854756401B608B82855C36408DD9ED0E844756407558E1968F5C36403B1279DC814756402E814A4B9B5C3640CB097F2B7E475640A5A6B805A65C364044A8AD6C7A4756404B13002DA75C3640
 621 | 759672095 |    102 | 0.00022909495848214722 |  25.25708607986563 |                                    |    540 |    541 | 6765613787 | 6765613788 | 0.00022909495848214722 | 0.00022909495848214722 |  1.8185101977503253 |  1.8185101977503253 |      |       0 | UNKNOWN | 89.1168472 | 22.3619259 | 89.1169057 | 22.3621474 |               50 |                50 |        0 | 0102000020E61000000200000044A8AD6C7A4756404B13002DA75C3640D38D0B627B475640D95427B1B55C3640
 622 | 759630581 |    102 | 0.00022284229849579617 | 24.436197234244677 |                                    |    571 |    570 | 6765764786 | 6765764785 | 0.00022284229849579617 | 0.00022284229849579617 |  1.7594062008656166 |  1.7594062008656166 |      |       0 | UNKNOWN | 89.1211663 |   22.35515 | 89.1212508 | 22.3549438 |               50 |                50 |        0 | 0102000020E61000000200000026F84B30C1475640A52C431CEB5A36404927B792C247564000EBCC98DD5A3640
 623 | 759672095 |    102 |   0.002187178045600799 | 236.70188879342558 |                                    |    541 |    574 | 6765613788 | 6765771786 |   0.002187178045600799 |   0.002187178045600799 |   17.04253599312664 |   17.04253599312664 |      |       0 | UNKNOWN | 89.1169057 | 22.3621474 |    89.1174 | 22.3604287 |               50 |                50 |        0 | 0102000020E610000008000000D38D0B627B475640D95427B1B55C36403A85A63682475640E40DD539AB5C3640F7E5CC7685475640CDB458E59D5C3640149A7F4F874756409285F93C905C36403168D7738847564041D24C9C815C3640FC54151A88475640AA0EB9196E5C3640F758FAD0854756407AC0E1AA575C36403A234A7B83475640300A270E455C3640
 624 | 749173392 |    101 |     0.5968840161600446 |  64845.21536346066 |                                    |    268 |    621 | 6741900963 | 7005944744 |     0.5968840161600446 |     0.5968840161600446 |   4668.855506169168 |   4668.855506169168 |      |       0 | UNKNOWN | 89.3039345 | 22.2172448 |  89.308031 | 21.7409389 |               50 |                50 |        0 | 0102000020E6100000360000001268B0A973535640DF39EF5A9D3736400EEE18688853564079509A177137364091B6F127AA535640A253A1CBE536364040F3DEBDC8535640DB21B4D4303636405A01CF0715545640443B5DCC85343640D42AFA4333545640F95E8DFD76333640D057DAF346545640FA79F8D797313640AEF5A0FB4D5456400F52A68757303640C01B77EF4D545640853FC39B35303640796FB1474D5456403D8B941C662E3640DDEADE2F0B545640CCE1A47A7C2C3640C577BD8F7E535640480A1B54D12A36404BD9D8DB9C52564009336DFFCA283640D4A304583F5256402A9611CDF22736401F4201800852564003FA3372CC263640E831CA33AF5156401BF741F1BE23364094579D8B755156405A31B7D67220364032F1FDC34C5156407A562D44E21D36400774CBB3B7505640AE1E413BF11A3640B37FF9BF7E50564052F8C7D68E193640616AF06371505640F519AB28B9183640B60A07E778505640114020860C1836401407D0EF7B505640478BD8CCC617364097B503649E50564097AE601BF1163640C55AD7C3F25056405FBC7A70D2153640DB08D51753515640C4549F50F41536404A7EC4AFD851564099FC0571D4163640BCC6D3974A525640B85B9203761736409369D9FFA552564042D7193AD1173640DDD8A2BBDA52564076BE4461BC173640E822CF3F0B53564086C20C326E1736404E42E90B2153564002E3CFA6D916364019D69EA31F5356401D1F2DCE18163640001AA54BFF525640131BE20E8A1436402E0FE37FBC525640B0647DB90513364079E8BB5B595256406A5CEE82771036402BA6D24F3852564042EFE8DA720F364056A7B9CB345256406FB9FAB1490E36402A3CC32FD0525640CA98CCC2E80936404EF27E37B85356408A308F464F03364010D88B570F555640A4326A6391FB354088687407315656406000868A16F535405DEF4806CA56564071A2A712AFF035405B79C9FF64575640BF1DF2E038EC35401960D50FA057564035CDE0945EE835400DE7751FDB575640210B2CDBE2E1354028EC472F8F5756406864462EEEDD354079A63C5FD856564021F6F873C0D63540C26C020C4B5656409C20A0B1E5D13540DD71D41BFF55564017D929B1C6CE35405F5BE443F55556404E02E5000BCA354006E973FFA25556409A417C60C7C335400A7B246FCA5456402DBDEC8D10C03540DEC9A7C7B65356408FD5F72BAEBD3540
 625 | 974031372 |    105 | 0.00012845999377165732 | 13.944045505076177 |                                    |    489 |    633 | 6765384465 | 9014149948 | 0.00012845999377165732 | 0.00012845999377165732 |  1.0039712763654847 |  1.0039712763654847 |      |       0 | UNKNOWN | 89.0772074 | 22.2908585 |  89.077138 | 22.2907504 |               50 |                50 |        0 | 0102000020E61000000200000097804EF7F04456407C43E1B3754A3640D9D138D4EF445640864C439E6E4A3640
 626 | 758770734 |    102 |    0.16313356050716127 | 17692.177765061384 |                                    |    634 |    299 |  240409321 | 7086738325 |    0.16313356050716127 |    0.16313356050716127 |  1273.8367990844197 |  1273.8367990844197 |      |       0 | UNKNOWN | 89.2101494 | 22.4106369 | 89.1882566 | 22.5429484 |               50 |                50 |        0 | 0102000020E6100000590000008A117816734D5640E407F87F1F693640CD15EF117B4D56407E0459AA666936406396E24F794D56401514ABABA76936401A93B4D16F4D5640B59377C4D769364091A5C5CF354D5640CFCF1E79316A3640B7F4C3631A4D564062D284926E6A364094991C88F64C5640DCDF8F91A26A36405908BCDDDC4C56409654B7C4DB6A364062AEFB7DB54C564081FF52AB546B36403188FEBFA04C56402A36E675C46B36400AE7093A904C5640DB8BC3F4186C36408CEABEAD854C56403C9F01F5666C3640A33A1DC87A4C56403E377EF2C16C36406E4100BA794C5640972B723E2B6D364039BB1006794C5640EBC6BB23636D36408265B675814C5640E4F32FEEAB6D36402B63E87D884C56408CDE043AEE6D3640136C1272944C564031BCED9D2C6E36403115D165A04C564042DEBC827E6E3640E424DE4BAB4C5640A9A04731E56E364005871744A44C5640E5DEB2F96E6F3640D08DFA35A34C564021D15F43CB6F36400F99F221A84C56402FE6424019703640E424DE4BAB4C5640AD516A8A5B703640EEA9E683AF4C5640FEDFC7878F7036409734EB31B64C56407D4BEFD1D1703640540BDB05B94C5640BEE4DAABEA7036401E43119CC44C5640694C2D0032713640BAE81A1CDB4C5640B2BB404981713640C9ACDEE1F64C564070DFB42AD37136409505B8C5214D564051007B3B7872364030911CFA384D56406D2FB319F17236406F29E78B3D4D5640614F3BFC3573364030911CFA384D564030FD01C57E7336404815C5AB2C4D5640297BA6F2D17336402B6C06B8204D564005A6D3BA0D7436401B351598044D564047E4BB94BA74364002791B40E44C56404A1E99582A753640EAD6C633C34C564072CA37369675364005871744A44C56409A76D61302763640CB68E4F38A4C5640FD7CA53D6F763640BCBEC5796E4C5640756BE399E1763640E236BF06694C5640B16202C81A773640DD20FF71674C5640510DA0843E773640FE0F0B10604C56404397CBA1A07736402A11F28B5C4C56402CDC4D4B0778364020FF16AE584C5640CDFD7A2A4C783640ACFA01B4524C5640F96A47718E783640EF65EC95434C5640E200FA7DFF783640EA40D6532B4C56401C881BA66C793640CC24EA051F4C5640FAF19716F579364002ABD9B91F4C5640CE9FDBF0607A3640AB35DE67264C5640545CB0AFD07A3640B42D14FA2A4C56404A1E99582A7B36400CBDB497234C5640A0AC7367817B3640C7FFD3C3064C564020DA7D7D637C36407EE200FAFD4B5640AAF46E87E17C3640AAE3E775FA4B56408C3F9B66CB7D3640DFDC0484FB4B56409D09F258D87E3640A05EDF3DF64B56406D4D5F741E80364018361488E84B564092110654EE8036406FC5B425E14B56403F332D567981364065B3D947DD4B5640B24B546F0D8236404337FB03E54B564084DF3C8B9482364000CC1022F44B56402A583E26AD833640536EEC23014C5640295E656D53843640D184DCFB0A4C564047270120DD843640FC85C377074C56404C59E1F148853640A95615D0FA4B5640966FC7E5898536405A4F0878AD4B5640C0649934FC853640EE0AD8697F4B56405633C6E2928636405DEAD6216D4B564080D767CEFA8636401E520C90684B564085ABA8667B873640F3DDF7B96B4B564015F7C4DF9B873640F866E5A86D4B56403A1ED896A68736407F2777E9704B5640560042DAB58736406C6BFAA2734B564036DF2D35E787364015F6FE507A4B5640EB515D6512883640B04D74A7854B5640DD312BCA5B8836408F39CFD8974B564082BC68D9A4883640C05FCC96AC4B56408D6B3299E088364099A8948DBD4B5640E95619D709893640C5D27602D04B56405E11FC6F258936400F1945C5EE4B56401D33F55F8C893640578FA09DF84B5640EED8BE36D18936402C1B8CC7FB4B56402B4B7496598A3640612E4E21FC4B5640873CDDD49B8A36402CA85E6DFB4B5640D4E7B4B8108B3640651069650C4C5640606A95AAFE8A3640
 627 | 908102928 |    101 |  0.0014877033345536345 |  161.7836711293478 | Kapatakkha riever                  |    663 |    311 | 7096044082 | 8353833656 |  0.0014877033345536345 |  0.0014877033345536345 |   11.64842432131304 |   11.64842432131304 |      |       0 | UNKNOWN | 89.2547152 | 22.4056104 | 89.2554644 | 22.4043358 |               50 |                50 |        0 | 0102000020E610000003000000D372FB404D505640E0EA4A15D6673640E740C527535056405A417859B8673640B4D25A87595056401C9A0D8D82673640
 628 | 758770734 |    102 |  0.0014357990284116944 |  148.1552781264506 |                                    |    637 |     71 |  240411123 | 5364483622 |  0.0014357990284116944 |  0.0014357990284116944 |  10.667180025104443 |  10.667180025104443 |      |       0 | UNKNOWN | 89.2136798 | 22.4099699 | 89.2122641 | 22.4102093 |               50 |                50 |        0 | 0102000020E61000000200000036340AEEAC4D56402AD890C9F36836405AE729BC954D5640DB03087A03693640
 629 | 759672084 |    101 |   0.002768118005065532 | 297.62662821877564 |                                    |    639 |    306 |  403754985 | 7096433324 |   0.002768118005065532 |   0.002768118005065532 |  21.429117231751846 |  21.429117231751846 |      |       0 | UNKNOWN | 89.3352252 | 22.2866766 | 89.3334157 | 22.2845818 |               50 |                50 |        0 | 0102000020E610000002000000E2B26554745556404A873DA36349364045DECDAE565556406D09545ADA483640
 630 | 759147868 |    101 |  0.0041791084265189495 | 437.26691670171823 |                                    |    640 |    300 | 3601138499 | 7090613243 |  0.0041791084265189495 |  0.0041791084265189495 |   31.48321800252371 |   31.48321800252371 |      |       0 | UNKNOWN | 89.1848373 | 22.3980331 | 89.1885531 | 22.3961557 |               50 |                50 |        0 | 0102000020E6100000030000002EA5D35FD44B5640BA394B7FE5653640A0D10C98F64B5640AD927EB1AD653640CD830541114C5640BE9FBF756A653640
 631 | 902029584 |    105 |  7.676301192876404e-05 |  8.131622892305634 | Kashir cannal                      |    641 |    313 | 6114041051 | 8378773451 |  7.676301192876404e-05 |  7.676301192876404e-05 |  0.5854768482460057 |  0.5854768482460057 |      |       0 | UNKNOWN | 89.3118397 | 22.3252627 | 89.3119007 | 22.3253093 |               50 |                50 |        0 | 0102000020E6100000020000000B46802EF5535640D11B936A445336405E865A2EF6535640AC95647847533640
 632 | 722663890 |    105 |  0.0002007313876813468 |  22.20966748456571 |                                    |    642 |    385 | 6763182815 | 6763182814 |  0.0002007313876813468 |  0.0002007313876813468 |   1.599096058888731 |   1.599096058888731 |      |       0 | UNKNOWN | 89.1671647 | 22.3423047 | 89.1671869 | 22.3421052 |               50 |                50 |        0 | 0102000020E610000002000000ECE291D3B24A564060C4E347A157364075F4AE30B34A5640A2CAD53494573640
 633 | 722663878 |    105 |   0.004436965860374606 |  477.8512108017692 |                                    |    643 |    399 | 6763182830 | 6763230119 |   0.004436965860374606 |   0.004436965860374606 |   34.40528717772738 |   34.40528717772738 |      |       0 | UNKNOWN | 89.1704252 | 22.3471246 | 89.1678279 | 22.3438374 |               50 |                50 |        0 | 0102000020E61000000C000000831A193FE84A564018A36428DD583640A2DA3BFEE64A56404A67BB9DD8583640911CFA38E44A56407A7BC674D75836407BE69B23E14A564081B4FF01D6583640051B3279DE4A5640CCEB2D8AC35836408BC6DADFD94A564042356FE6A1583640B2CE424CD34A5640FA8A24308C58364014628962CD4A5640254113BC7C583640463DE9E9C84A5640BE54C7855E583640BCD463B6BF4A56408CC0B398335836407B78E0ADBD4A5640F8C3CF7F0F583640CF763BB1BD4A5640452454BA05583640
 668 | 759147841 |    101 |  0.0003387398559339885 |  37.18235131367303 |                                    |    651 |    652 | 7090618039 | 7090618040 |  0.0003387398559339885 |  0.0003387398559339885 |   2.677129294584458 |   2.677129294584458 |      |       0 | UNKNOWN | 89.1271681 | 22.4095618 | 89.1272896 |  22.409878 |               50 |                50 |        0 | 0102000020E6100000020000000CA6AB8523485640DEB0C80AD9683640BD474783254856409259BDC3ED683640
